building_id,datetime,kW,degF
2,2021-01-10 01:00:00-05:00,130.26301,33.386
2,2021-01-10 02:00:00-05:00,134.61889000000002,32.792
2,2021-01-10 03:00:00-05:00,137.10857000000001,32.594
2,2021-01-10 04:00:00-05:00,136.17317,31.856
2,2021-01-10 05:00:00-05:00,139.37865,30.992
2,2021-01-10 06:00:00-05:00,139.61388,30.488
2,2021-01-10 07:00:00-05:00,142.00719,30.83
2,2021-01-10 08:00:00-05:00,138.10642,32.63
2,2021-01-10 09:00:00-05:00,135.96556,35.672
2,2021-01-10 10:00:00-05:00,129.31192,38.984
2,2021-01-10 11:00:00-05:00,128.13024000000001,41.216
2,2021-01-10 12:00:00-05:00,132.3833,42.674
2,2021-01-10 13:00:00-05:00,127.44825999999999,44.78
2,2021-01-10 14:00:00-05:00,126.39911000000001,45.68
2,2021-01-10 15:00:00-05:00,128.41839,45.824
2,2021-01-10 16:00:00-05:00,124.624,43.232
2,2021-01-10 17:00:00-05:00,128.52,39.452
2,2021-01-10 18:00:00-05:00,130.08277,37.166
2,2021-01-10 19:00:00-05:00,132.9805,35.906
2,2021-01-10 20:00:00-05:00,134.64512,33.692
2,2021-01-10 21:00:00-05:00,133.44670000000002,32.144
2,2021-01-10 22:00:00-05:00,133.41401000000002,30.686
2,2021-01-10 23:00:00-05:00,133.53888,29.012
2,2021-01-11 00:00:00-05:00,140.05714,27.932000000000002
2,2021-01-11 01:00:00-05:00,140.02543,27.176
2,2021-01-11 02:00:00-05:00,140.22508,26.924
2,2021-01-11 03:00:00-05:00,143.87877,25.052
2,2021-01-11 04:00:00-05:00,168.82474,24.782
2,2021-01-11 05:00:00-05:00,595.43592,25.142
2,2021-01-11 06:00:00-05:00,727.66493,26.924
2,2021-01-11 07:00:00-05:00,647.14913,27.464
2,2021-01-11 08:00:00-05:00,630.24454,28.724
2,2021-01-11 09:00:00-05:00,612.34626,30.848
2,2021-01-11 10:00:00-05:00,571.67023,33.728
2,2021-01-11 11:00:00-05:00,546.04641,35.78
2,2021-01-11 12:00:00-05:00,550.93995,38.048
2,2021-01-11 13:00:00-05:00,536.2604200000001,39.92
2,2021-01-11 14:00:00-05:00,537.97771,41.108
2,2021-01-11 15:00:00-05:00,519.30077,42.152
2,2021-01-11 16:00:00-05:00,508.99202,40.262
2,2021-01-11 17:00:00-05:00,527.27672,37.508
2,2021-01-11 18:00:00-05:00,246.12138000000002,35.708
2,2021-01-11 19:00:00-05:00,175.77283,33.674
2,2021-01-11 20:00:00-05:00,170.52209,32.864
2,2021-01-11 21:00:00-05:00,158.78498000000002,31.91
2,2021-01-11 22:00:00-05:00,147.58894,30.596
2,2021-01-11 23:00:00-05:00,139.80541,29.732
2,2021-01-12 00:00:00-05:00,143.16954,28.94
2,2021-01-12 01:00:00-05:00,143.38948000000002,28.274
2,2021-01-12 02:00:00-05:00,145.39399,27.608
2,2021-01-12 03:00:00-05:00,146.1054,25.736
2,2021-01-12 04:00:00-05:00,169.53280999999998,24.584
2,2021-01-12 05:00:00-05:00,596.48232,23.738
2,2021-01-12 06:00:00-05:00,701.1921,23.576
2,2021-01-12 07:00:00-05:00,643.1423599999999,24.89
2,2021-01-12 08:00:00-05:00,595.94415,26.438
2,2021-01-12 09:00:00-05:00,526.00402,30.578
2,2021-01-12 10:00:00-05:00,483.58086,35.384
2,2021-01-12 11:00:00-05:00,463.74690999999996,38.246
2,2021-01-12 12:00:00-05:00,454.25275,41.18
2,2021-01-12 13:00:00-05:00,433.06786999999997,43.844
2,2021-01-12 14:00:00-05:00,418.01375,45.05
2,2021-01-12 15:00:00-05:00,421.63382,45.716
2,2021-01-12 16:00:00-05:00,415.72057,43.196
2,2021-01-12 17:00:00-05:00,449.11704,40.316
2,2021-01-12 18:00:00-05:00,225.03022,37.076
2,2021-01-12 19:00:00-05:00,174.50418,34.898
2,2021-01-12 20:00:00-05:00,162.57765,33.332
2,2021-01-12 21:00:00-05:00,151.97967,31.928
2,2021-01-12 22:00:00-05:00,140.79593,30.758
2,2021-01-12 23:00:00-05:00,132.87184,29.84
2,2021-01-13 00:00:00-05:00,136.45436999999998,29.695999999999998
2,2021-01-13 01:00:00-05:00,135.3054,29.695999999999998
2,2021-01-13 02:00:00-05:00,135.27212,29.336
2,2021-01-13 03:00:00-05:00,138.7594,28.274
2,2021-01-13 04:00:00-05:00,154.83895,27.842
2,2021-01-13 05:00:00-05:00,562.53257,26.096
2,2021-01-13 06:00:00-05:00,678.8295,25.34
2,2021-01-13 07:00:00-05:00,613.10293,25.682000000000002
2,2021-01-13 08:00:00-05:00,559.52536,27.644
2,2021-01-13 09:00:00-05:00,488.12816,31.406
2,2021-01-13 10:00:00-05:00,451.88491999999997,36.932
2,2021-01-13 11:00:00-05:00,444.99629999999996,42.152
2,2021-01-13 12:00:00-05:00,428.54577,44.924
2,2021-01-13 13:00:00-05:00,411.11128,47.462
2,2021-01-13 14:00:00-05:00,407.50345,48.434
2,2021-01-13 15:00:00-05:00,408.67861,48.83
2,2021-01-13 16:00:00-05:00,402.38574,47.318
2,2021-01-13 17:00:00-05:00,431.65676,42.854
2,2021-01-13 18:00:00-05:00,227.18923,40.028
2,2021-01-13 19:00:00-05:00,167.3835,38.444
2,2021-01-13 20:00:00-05:00,161.6346,37.256
2,2021-01-13 21:00:00-05:00,149.90089,36.769999999999996
2,2021-01-13 22:00:00-05:00,139.82578,34.97
2,2021-01-13 23:00:00-05:00,129.47480000000002,33.656
2,2021-01-14 00:00:00-05:00,130.53083,32.702
2,2021-01-14 01:00:00-05:00,131.43477,31.568
2,2021-01-14 02:00:00-05:00,131.98909,30.506
2,2021-01-14 03:00:00-05:00,133.78413,29.695999999999998
2,2021-01-14 04:00:00-05:00,157.07782,28.238
2,2021-01-14 05:00:00-05:00,549.86745,27.968
2,2021-01-14 06:00:00-05:00,650.13595,28.112
2,2021-01-14 07:00:00-05:00,586.2221099999999,29.678
2,2021-01-14 08:00:00-05:00,544.71817,31.064
2,2021-01-14 09:00:00-05:00,507.73960999999997,35.366
2,2021-01-14 10:00:00-05:00,483.73742,40.586
2,2021-01-14 11:00:00-05:00,430.24134999999995,45.446
2,2021-01-14 12:00:00-05:00,418.26178000000004,48.650000000000006
2,2021-01-14 13:00:00-05:00,400.00647999999995,50.81
2,2021-01-14 14:00:00-05:00,398.70033,50.594
2,2021-01-14 15:00:00-05:00,400.12164,52.826
2,2021-01-14 16:00:00-05:00,400.73087,49.172
2,2021-01-14 17:00:00-05:00,438.31966,46.04
2,2021-01-14 18:00:00-05:00,213.13014,43.142
2,2021-01-14 19:00:00-05:00,167.97816,40.406
2,2021-01-14 20:00:00-05:00,163.98981,39.362
2,2021-01-14 21:00:00-05:00,151.71352,37.364
2,2021-01-14 22:00:00-05:00,141.45588,36.428
2,2021-01-14 23:00:00-05:00,130.43903,36.14
2,2021-01-15 00:00:00-05:00,132.48047,35.618
2,2021-01-15 01:00:00-05:00,132.44867000000002,34.772
2,2021-01-15 02:00:00-05:00,133.23489,33.872
2,2021-01-15 03:00:00-05:00,133.02532,32.504
2,2021-01-15 04:00:00-05:00,160.78603,31.226
2,2021-01-15 05:00:00-05:00,527.9947,30.073999999999998
2,2021-01-15 06:00:00-05:00,626.29095,29.786
2,2021-01-15 07:00:00-05:00,568.58105,31.028
2,2021-01-15 08:00:00-05:00,533.86925,32.972
2,2021-01-15 09:00:00-05:00,479.93218,37.382
2,2021-01-15 10:00:00-05:00,445.33865999999995,40.82
2,2021-01-15 11:00:00-05:00,431.31253999999996,44.762
2,2021-01-15 12:00:00-05:00,409.80911,47.102000000000004
2,2021-01-15 13:00:00-05:00,399.78734000000003,48.866
2,2021-01-15 14:00:00-05:00,436.99644,49.80200000000001
2,2021-01-15 15:00:00-05:00,465.36021999999997,50.342
2,2021-01-15 16:00:00-05:00,449.76313,48.992000000000004
2,2021-01-15 17:00:00-05:00,468.84085,46.346000000000004
2,2021-01-15 18:00:00-05:00,224.01014,45.230000000000004
2,2021-01-15 19:00:00-05:00,167.17865,44.096000000000004
2,2021-01-15 20:00:00-05:00,155.72920000000002,43.718
2,2021-01-15 21:00:00-05:00,144.41396,43.772
2,2021-01-15 22:00:00-05:00,137.41749,43.664
2,2021-01-15 23:00:00-05:00,125.55685000000001,43.376000000000005
2,2021-01-16 00:00:00-05:00,124.37683,42.385999999999996
2,2021-01-16 01:00:00-05:00,124.04375,41.18
2,2021-01-16 02:00:00-05:00,127.45401,39.254
2,2021-01-16 03:00:00-05:00,127.47991,36.572
2,2021-01-16 04:00:00-05:00,130.45593,34.628
2,2021-01-16 05:00:00-05:00,131.43596,33.008
2,2021-01-16 06:00:00-05:00,163.63382000000001,31.55
2,2021-01-16 07:00:00-05:00,491.86755,30.992
2,2021-01-16 08:00:00-05:00,593.69911,32.666
2,2021-01-16 09:00:00-05:00,507.06478999999996,35.006
2,2021-01-16 10:00:00-05:00,460.76926000000003,37.49
2,2021-01-16 11:00:00-05:00,423.17127,39.794
2,2021-01-16 12:00:00-05:00,401.30686,42.188
2,2021-01-16 13:00:00-05:00,169.88929000000002,43.196
2,2021-01-16 14:00:00-05:00,139.05719,43.592
2,2021-01-16 15:00:00-05:00,140.04182999999998,43.592
2,2021-01-16 16:00:00-05:00,136.32178,41.954
2,2021-01-16 17:00:00-05:00,141.57248,40.316
2,2021-01-16 18:00:00-05:00,141.67207000000002,38.678
2,2021-01-16 19:00:00-05:00,146.68406,37.04
2,2021-01-16 20:00:00-05:00,144.59282000000002,35.762
2,2021-01-16 21:00:00-05:00,144.91089000000002,34.61
2,2021-01-16 22:00:00-05:00,138.77798,33.782
2,2021-01-16 23:00:00-05:00,127.47319,33.26
2,2021-01-17 00:00:00-05:00,131.37704000000002,32.9
2,2021-01-17 01:00:00-05:00,138.65708999999998,31.964
2,2021-01-17 02:00:00-05:00,134.32358,30.938
2,2021-01-17 03:00:00-05:00,132.43288,30.596
2,2021-01-17 04:00:00-05:00,133.35732000000002,30.812
2,2021-01-17 05:00:00-05:00,134.30585,30.254
2,2021-01-17 06:00:00-05:00,132.01892,30.092
2,2021-01-17 07:00:00-05:00,139.82832000000002,30.83
2,2021-01-17 08:00:00-05:00,132.42433,32.756
2,2021-01-17 09:00:00-05:00,134.66254999999998,36.374
2,2021-01-17 10:00:00-05:00,132.52638000000002,39.2
2,2021-01-17 11:00:00-05:00,125.45491,41.54
2,2021-01-17 12:00:00-05:00,127.39523,43.484
2,2021-01-17 13:00:00-05:00,129.46223,44.924
2,2021-01-17 14:00:00-05:00,128.43478,45.338
2,2021-01-17 15:00:00-05:00,126.48406,44.888
2,2021-01-17 16:00:00-05:00,133.17134,43.934
2,2021-01-17 17:00:00-05:00,132.66926999999998,43.106
2,2021-01-17 18:00:00-05:00,131.55939999999998,41.432
2,2021-01-17 19:00:00-05:00,135.02876999999998,39.974
2,2021-01-17 20:00:00-05:00,133.41291,37.958
2,2021-01-17 21:00:00-05:00,130.44514,37.544
2,2021-01-17 22:00:00-05:00,130.28628,36.302
2,2021-01-17 23:00:00-05:00,133.4298,35.492
2,2021-01-18 00:00:00-05:00,133.36443,35.114
2,2021-01-18 01:00:00-05:00,135.35717000000002,34.124
2,2021-01-18 02:00:00-05:00,140.34289,33.53
2,2021-01-18 03:00:00-05:00,135.96985999999998,32.954
2,2021-01-18 04:00:00-05:00,139.23268,32.486
2,2021-01-18 05:00:00-05:00,152.61604,31.334
2,2021-01-18 06:00:00-05:00,183.26349,31.28
2,2021-01-18 07:00:00-05:00,416.74911,31.676
2,2021-01-18 08:00:00-05:00,429.89557,33.116
2,2021-01-18 09:00:00-05:00,380.45105,36.122
2,2021-01-18 10:00:00-05:00,344.42024,38.498
2,2021-01-18 11:00:00-05:00,326.64673999999997,40.658
2,2021-01-18 12:00:00-05:00,327.38254,40.712
2,2021-01-18 13:00:00-05:00,313.4525,40.838
2,2021-01-18 14:00:00-05:00,314.64831,41.504000000000005
2,2021-01-18 15:00:00-05:00,327.74645000000004,41.774
2,2021-01-18 16:00:00-05:00,319.47846999999996,39.416
2,2021-01-18 17:00:00-05:00,350.33675,37.67
2,2021-01-18 18:00:00-05:00,179.29048,35.51
2,2021-01-18 19:00:00-05:00,150.24663,34.628
2,2021-01-18 20:00:00-05:00,150.38782999999998,33.998
2,2021-01-18 21:00:00-05:00,149.3152,33.368
2,2021-01-18 22:00:00-05:00,145.42667,32.828
2,2021-01-18 23:00:00-05:00,141.31257,32.486
2,2021-01-19 00:00:00-05:00,142.16149,31.892
2,2021-01-19 01:00:00-05:00,144.26494,31.352
2,2021-01-19 02:00:00-05:00,144.63788,30.92
2,2021-01-19 03:00:00-05:00,143.61614,30.434
2,2021-01-19 04:00:00-05:00,162.85214000000002,30.902
2,2021-01-19 05:00:00-05:00,598.0849499999999,30.38
2,2021-01-19 06:00:00-05:00,735.7923900000001,30.164
2,2021-01-19 07:00:00-05:00,667.00414,30.308
2,2021-01-19 08:00:00-05:00,625.62838,31.46
2,2021-01-19 09:00:00-05:00,607.83393,35.258
2,2021-01-19 10:00:00-05:00,579.25995,38.102000000000004
2,2021-01-19 11:00:00-05:00,537.91351,40.82
2,2021-01-19 12:00:00-05:00,505.91909000000004,43.412
2,2021-01-19 13:00:00-05:00,468.27211,46.256
2,2021-01-19 14:00:00-05:00,442.04744,47.21
2,2021-01-19 15:00:00-05:00,429.03453,48.038
2,2021-01-19 16:00:00-05:00,425.9591,46.148
2,2021-01-19 17:00:00-05:00,455.98028999999997,43.16
2,2021-01-19 18:00:00-05:00,236.92442000000003,40.01
2,2021-01-19 19:00:00-05:00,178.65073,38.246
2,2021-01-19 20:00:00-05:00,169.60575,36.158
2,2021-01-19 21:00:00-05:00,157.73816,34.556
2,2021-01-19 22:00:00-05:00,142.37053,33.674
2,2021-01-19 23:00:00-05:00,129.36655,32.036
2,2021-01-20 00:00:00-05:00,132.54354,30.938
2,2021-01-20 01:00:00-05:00,134.50101999999998,30.524
2,2021-01-20 02:00:00-05:00,131.62410999999997,30.722
2,2021-01-20 03:00:00-05:00,135.90723,30.974
2,2021-01-20 04:00:00-05:00,158.25593,33.728
2,2021-01-20 05:00:00-05:00,565.3438199999999,34.628
2,2021-01-20 06:00:00-05:00,673.14184,34.142
2,2021-01-20 07:00:00-05:00,601.81098,35.114
2,2021-01-20 08:00:00-05:00,550.58574,36.068
2,2021-01-20 09:00:00-05:00,523.34627,37.814
2,2021-01-20 10:00:00-05:00,505.49986,38.696
2,2021-01-20 11:00:00-05:00,497.40274,39.56
2,2021-01-20 12:00:00-05:00,474.9808,40.135999999999996
2,2021-01-20 13:00:00-05:00,450.13847,40.064
2,2021-01-20 14:00:00-05:00,456.79207,39.884
2,2021-01-20 15:00:00-05:00,448.97742,39.416
2,2021-01-20 16:00:00-05:00,435.60052,37.832
2,2021-01-20 17:00:00-05:00,465.40725,35.762
2,2021-01-20 18:00:00-05:00,229.81845,33.08
2,2021-01-20 19:00:00-05:00,177.86369,31.766
2,2021-01-20 20:00:00-05:00,172.68711,30.451999999999998
2,2021-01-20 21:00:00-05:00,157.83839,29.21
2,2021-01-20 22:00:00-05:00,145.17694,28.472
2,2021-01-20 23:00:00-05:00,139.12701,26.492
2,2021-01-21 00:00:00-05:00,139.95113,25.214
2,2021-01-21 01:00:00-05:00,139.58068,24.494
2,2021-01-21 02:00:00-05:00,145.3613,23.54
2,2021-01-21 03:00:00-05:00,144.89711,22.694
2,2021-01-21 04:00:00-05:00,164.44225,22.586
2,2021-01-21 05:00:00-05:00,585.33796,23.036
2,2021-01-21 06:00:00-05:00,702.88634,24.08
2,2021-01-21 07:00:00-05:00,635.08422,25.61
2,2021-01-21 08:00:00-05:00,605.33872,27.734
2,2021-01-21 09:00:00-05:00,520.69384,32.378
2,2021-01-21 10:00:00-05:00,483.25451,37.292
2,2021-01-21 11:00:00-05:00,459.58724,41.342
2,2021-01-21 12:00:00-05:00,465.91019,45.05
2,2021-01-21 13:00:00-05:00,438.12512,47.588
2,2021-01-21 14:00:00-05:00,414.60735999999997,49.64
2,2021-01-21 15:00:00-05:00,405.61161,50.486000000000004
2,2021-01-21 16:00:00-05:00,405.66095,49.19
2,2021-01-21 17:00:00-05:00,421.14474,45.032
2,2021-01-21 18:00:00-05:00,218.37366,41.251999999999995
2,2021-01-21 19:00:00-05:00,168.55539000000002,39.182
2,2021-01-21 20:00:00-05:00,166.264,37.112
2,2021-01-21 21:00:00-05:00,150.68498000000002,36.608000000000004
2,2021-01-21 22:00:00-05:00,141.14748,35.96
2,2021-01-21 23:00:00-05:00,130.37366,35.942
2,2021-01-22 00:00:00-05:00,131.62410999999997,34.952
2,2021-01-22 01:00:00-05:00,128.45298,34.628
2,2021-01-22 02:00:00-05:00,131.6064,34.304
2,2021-01-22 03:00:00-05:00,135.84019,33.8135
2,2021-01-22 04:00:00-05:00,150.73421,33.323
2,2021-01-22 05:00:00-05:00,546.20366,31.298
2,2021-01-22 06:00:00-05:00,655.85345,31.532
2,2021-01-22 07:00:00-05:00,589.13538,32.684
2,2021-01-22 08:00:00-05:00,539.15161,33.836
2,2021-01-22 09:00:00-05:00,471.10173,37.184
2,2021-01-22 10:00:00-05:00,438.85790000000003,41.198
2,2021-01-22 11:00:00-05:00,410.5332,44.312
2,2021-01-22 12:00:00-05:00,401.00384,45.356
2,2021-01-22 13:00:00-05:00,394.01053,45.356
2,2021-01-22 14:00:00-05:00,403.21479999999997,44.6
2,2021-01-22 15:00:00-05:00,403.48364000000004,43.664
2,2021-01-22 16:00:00-05:00,406.06337,42.026
2,2021-01-22 17:00:00-05:00,441.92619,39.434
2,2021-01-22 18:00:00-05:00,230.16851,37.022
2,2021-01-22 19:00:00-05:00,172.65339,35.078
2,2021-01-22 20:00:00-05:00,168.49299,33.368
2,2021-01-22 21:00:00-05:00,151.68032,32.702
2,2021-01-22 22:00:00-05:00,141.19522,32.792
2,2021-01-22 23:00:00-05:00,134.76076,32.198
2,2021-01-23 00:00:00-05:00,133.34068,31.514
2,2021-01-23 01:00:00-05:00,132.28704000000002,30.992
2,2021-01-23 02:00:00-05:00,134.52322,30.74
2,2021-01-23 03:00:00-05:00,136.56034,30.272
2,2021-01-23 04:00:00-05:00,137.36791,29.444
2,2021-01-23 05:00:00-05:00,135.84019,29.354
2,2021-01-23 06:00:00-05:00,165.04379,29.264
2,2021-01-23 07:00:00-05:00,514.09506,27.95
2,2021-01-23 08:00:00-05:00,662.2834799999999,27.608
2,2021-01-23 09:00:00-05:00,589.65986,28.148
2,2021-01-23 10:00:00-05:00,532.15227,29.282
2,2021-01-23 11:00:00-05:00,481.0502,30.416
2,2021-01-23 12:00:00-05:00,464.57219,31.946
2,2021-01-23 13:00:00-05:00,185.0253,33.008
2,2021-01-23 14:00:00-05:00,149.09742,34.196
2,2021-01-23 15:00:00-05:00,152.97813,33.818
2,2021-01-23 16:00:00-05:00,149.68851999999998,31.604
2,2021-01-23 17:00:00-05:00,153.35469,30.704
2,2021-01-23 18:00:00-05:00,152.95485,29.084
2,2021-01-23 19:00:00-05:00,153.97659,28.058
2,2021-01-23 20:00:00-05:00,158.83373,26.78
2,2021-01-23 21:00:00-05:00,155.31363000000002,25.736
2,2021-01-23 22:00:00-05:00,149.40957,24.62
2,2021-01-23 23:00:00-05:00,148.02021,24.026
2,2021-01-24 00:00:00-05:00,151.03481,23.594
2,2021-01-24 01:00:00-05:00,150.66782,22.91
2,2021-01-24 02:00:00-05:00,164.63119,22.586
2,2021-01-24 03:00:00-05:00,155.11536999999998,22.298000000000002
2,2021-01-24 04:00:00-05:00,162.22672,22.549999999999997
2,2021-01-24 05:00:00-05:00,156.87321,22.064
2,2021-01-24 06:00:00-05:00,159.82691,21.884
2,2021-01-24 07:00:00-05:00,160.72054999999997,22.064
2,2021-01-24 08:00:00-05:00,158.71892000000003,24.494
2,2021-01-24 09:00:00-05:00,148.0524,26.924
2,2021-01-24 10:00:00-05:00,150.03995999999998,28.976
2,2021-01-24 11:00:00-05:00,143.81738,31.172
2,2021-01-24 12:00:00-05:00,145.3951,33.818
2,2021-01-24 13:00:00-05:00,135.67369,36.086
2,2021-01-24 14:00:00-05:00,136.84992000000003,36.769999999999996
2,2021-01-24 15:00:00-05:00,135.42364999999998,37.22
2,2021-01-24 16:00:00-05:00,138.81056,36.662
2,2021-01-24 17:00:00-05:00,142.11375,34.592
2,2021-01-24 18:00:00-05:00,142.07572,32.702
2,2021-01-24 19:00:00-05:00,143.36635,31.532
2,2021-01-24 20:00:00-05:00,144.34637,31.334
2,2021-01-24 21:00:00-05:00,149.00312,31.064
2,2021-01-24 22:00:00-05:00,141.84512,30.992
2,2021-01-24 23:00:00-05:00,141.86255,31.55
2,2021-01-25 00:00:00-05:00,144.66034,31.712
2,2021-01-25 01:00:00-05:00,143.84599,32.072
2,2021-01-25 02:00:00-05:00,147.38782999999998,32.198
2,2021-01-25 03:00:00-05:00,149.42728,32.54
2,2021-01-25 04:00:00-05:00,167.16076,32.36
2,2021-01-25 05:00:00-05:00,596.87677,31.9325
2,2021-01-25 06:00:00-05:00,750.5041600000001,31.505
2,2021-01-25 07:00:00-05:00,679.04782,31.7705
2,2021-01-25 08:00:00-05:00,661.22177,32.036
2,2021-01-25 09:00:00-05:00,654.1285799999999,33.512
2,2021-01-25 10:00:00-05:00,638.34073,34.7
2,2021-01-25 11:00:00-05:00,608.3175500000001,35.798
2,2021-01-25 12:00:00-05:00,590.84397,36.374
2,2021-01-25 13:00:00-05:00,581.73159,37.994
2,2021-01-25 14:00:00-05:00,574.5055500000001,38.327
2,2021-01-25 15:00:00-05:00,578.6795999999999,38.66
2,2021-01-25 16:00:00-05:00,569.29723,37.652
2,2021-01-25 17:00:00-05:00,573.48339,34.592
2,2021-01-25 18:00:00-05:00,251.9507,32.9
2,2021-01-25 19:00:00-05:00,189.16282999999999,31.64
2,2021-01-25 20:00:00-05:00,181.92682000000002,31.46
2,2021-01-25 21:00:00-05:00,167.69094,31.262
2,2021-01-25 22:00:00-05:00,158.7003,30.74
2,2021-01-25 23:00:00-05:00,145.84589000000003,30.794
2,2021-01-26 00:00:00-05:00,149.06255,30.47
2,2021-01-26 01:00:00-05:00,146.70138,30.236
2,2021-01-26 02:00:00-05:00,153.27021,30.758
2,2021-01-26 03:00:00-05:00,155.71429,31.28
2,2021-01-26 04:00:00-05:00,172.35113,31.387999999999998
2,2021-01-26 05:00:00-05:00,602.5069,31.387999999999998
2,2021-01-26 06:00:00-05:00,720.85433,31.568
2,2021-01-26 07:00:00-05:00,650.97765,31.496
2,2021-01-26 08:00:00-05:00,624.296,31.424
2,2021-01-26 09:00:00-05:00,613.85514,31.964
2,2021-01-26 10:00:00-05:00,600.95157,32.36
2,2021-01-26 11:00:00-05:00,583.92949,32.612
2,2021-01-26 12:00:00-05:00,566.68232,34.196
2,2021-01-26 13:00:00-05:00,558.0733100000001,34.826
2,2021-01-26 14:00:00-05:00,554.4128000000001,36.446
2,2021-01-26 15:00:00-05:00,551.28445,37.472
2,2021-01-26 16:00:00-05:00,545.17513,38.03
2,2021-01-26 17:00:00-05:00,553.56072,37.238
2,2021-01-26 18:00:00-05:00,242.79154,35.186
2,2021-01-26 19:00:00-05:00,180.43903,34.781
2,2021-01-26 20:00:00-05:00,175.00214000000003,34.376
2,2021-01-26 21:00:00-05:00,159.31454000000002,33.962
2,2021-01-26 22:00:00-05:00,145.39288,34.124
2,2021-01-26 23:00:00-05:00,136.59354000000002,33.908
2,2021-01-27 00:00:00-05:00,139.54748,34.214
2,2021-01-27 01:00:00-05:00,139.59671,34.826
2,2021-01-27 02:00:00-05:00,139.39555,34.178
2,2021-01-27 03:00:00-05:00,144.13178,33.917
2,2021-01-27 04:00:00-05:00,158.85138,33.656
2,2021-01-27 05:00:00-05:00,590.1815799999999,33.314
2,2021-01-27 06:00:00-05:00,684.5841899999999,34.25
2,2021-01-27 07:00:00-05:00,618.7995999999999,33.26
2,2021-01-27 08:00:00-05:00,599.00348,34.664
2,2021-01-27 09:00:00-05:00,579.4649300000001,37.616
2,2021-01-27 10:00:00-05:00,541.64874,38.192
2,2021-01-27 11:00:00-05:00,512.8072,39.074
2,2021-01-27 12:00:00-05:00,480.94544,39.164
2,2021-01-27 13:00:00-05:00,471.42059,40.694
2,2021-01-27 14:00:00-05:00,460.80364000000003,41.594
2,2021-01-27 15:00:00-05:00,437.89678000000004,41.072
2,2021-01-27 16:00:00-05:00,443.11084000000005,39.434
2,2021-01-27 17:00:00-05:00,473.18471,37.49
2,2021-01-27 18:00:00-05:00,233.32954,35.888
2,2021-01-27 19:00:00-05:00,175.96208,34.916
2,2021-01-27 20:00:00-05:00,170.65195,34.808
2,2021-01-27 21:00:00-05:00,159.31822,34.142
2,2021-01-27 22:00:00-05:00,149.07998,33.314
2,2021-01-27 23:00:00-05:00,138.44821,32.954
2,2021-01-28 00:00:00-05:00,139.47893,32.738
2,2021-01-28 01:00:00-05:00,142.07572,32.504
2,2021-01-28 02:00:00-05:00,141.89526999999998,32.135
2,2021-01-28 03:00:00-05:00,143.43394,31.766
2,2021-01-28 04:00:00-05:00,165.48597,30.902
2,2021-01-28 05:00:00-05:00,585.74039,29.903
2,2021-01-28 06:00:00-05:00,708.90704,28.562
2,2021-01-28 07:00:00-05:00,642.1766700000001,28.201999999999998
2,2021-01-28 08:00:00-05:00,633.43839,27.842
2,2021-01-28 09:00:00-05:00,614.25805,28.508
2,2021-01-28 10:00:00-05:00,550.3656,29.174
2,2021-01-28 11:00:00-05:00,515.63942,30.182
2,2021-01-28 12:00:00-05:00,504.75964,31.892
2,2021-01-28 13:00:00-05:00,477.3727,32.882
2,2021-01-28 14:00:00-05:00,453.38597,33.575
2,2021-01-28 15:00:00-05:00,455.76033,33.206
2,2021-01-28 16:00:00-05:00,453.32878000000005,32.648
2,2021-01-28 17:00:00-05:00,487.51072999999997,31.244
2,2021-01-28 18:00:00-05:00,242.79154,28.958
2,2021-01-28 19:00:00-05:00,184.84109,28.022
2,2021-01-28 20:00:00-05:00,177.07863,26.96
2,2021-01-28 21:00:00-05:00,169.60575,26.348
2,2021-01-28 22:00:00-05:00,159.31568,25.7
2,2021-01-28 23:00:00-05:00,146.63386,24.89
2,2021-01-29 00:00:00-05:00,152.04623999999998,24.386
2,2021-01-29 01:00:00-05:00,152.30597,24.008
2,2021-01-29 02:00:00-05:00,157.47748,23.288
2,2021-01-29 03:00:00-05:00,157.98012,22.64
2,2021-01-29 04:00:00-05:00,182.89132,22.082
2,2021-01-29 05:00:00-05:00,624.1043199999999,21.596
2,2021-01-29 06:00:00-05:00,755.3438199999999,21.631999999999998
2,2021-01-29 07:00:00-05:00,686.57487,22.334
2,2021-01-29 08:00:00-05:00,630.5603000000001,23.72
2,2021-01-29 09:00:00-05:00,552.07621,26.006
2,2021-01-29 10:00:00-05:00,550.92446,27.554
2,2021-01-29 11:00:00-05:00,571.30479,29.246
2,2021-01-29 12:00:00-05:00,533.7732199999999,30.344
2,2021-01-29 13:00:00-05:00,521.06102,30.938
2,2021-01-29 14:00:00-05:00,530.6428199999999,31.387999999999998
2,2021-01-29 15:00:00-05:00,549.27974,31.01
2,2021-01-29 16:00:00-05:00,553.43035,30.47
2,2021-01-29 17:00:00-05:00,544.08277,30.182
2,2021-01-29 18:00:00-05:00,254.94041,28.67
2,2021-01-29 19:00:00-05:00,188.04676999999998,27.752
2,2021-01-29 20:00:00-05:00,186.09455,26.906
2,2021-01-29 21:00:00-05:00,172.02333,25.88
2,2021-01-29 22:00:00-05:00,156.8607,25.034
2,2021-01-29 23:00:00-05:00,150.29198000000002,24.494
2,2021-01-30 00:00:00-05:00,155.32114,24.152
2,2021-01-30 01:00:00-05:00,157.27482999999998,23.72
2,2021-01-30 02:00:00-05:00,158.80214,23.072
